timestamp,actual_load,legacy_pred,new_pred
2026-03-26 16:30:00,8.161666667,7.508547323551785,7.283674288632774
2026-03-26 16:45:00,4.97160268,6.548863548412739,6.543418769820892
2026-03-26 17:00:00,3.611653333,4.752673338321953,4.846476732024669
2026-03-26 17:15:00,4.630788908,4.077897217891432,4.0335596720255245
2026-03-26 17:30:00,3.811852721,3.692529298710736,4.633374578212645
2026-03-26 17:45:00,3.047353333,4.008545292278286,3.7475352240874327
2026-03-26 18:00:00,4.550506667,3.4306612848595814,3.2495238138819698
2026-03-26 18:15:00,4.9112,4.367648011492165,4.135068349054804
2026-03-26 18:30:00,7.325763333,4.857207749205326,4.535107390547279
2026-03-26 18:45:00,7.743863333,6.630224036041683,6.359922785448753
2026-03-26 19:00:00,6.12411,6.2571640153355075,6.612274641168638
2026-03-26 19:15:00,5.572273333,5.436355035602545,5.6231795192427425
2026-03-26 19:30:00,5.85536,4.974726050841977,5.00446044747363
2026-03-26 19:45:00,5.163866667,5.257423065835211,5.612395435807024
2026-03-26 20:00:00,4.979586667,4.496142377870905,4.299317060363211
2026-03-26 20:15:00,4.832193333,4.1108968374414605,4.540720435484075
2026-03-26 20:30:00,4.935516667,4.1764009644699325,3.89257462467049
2026-03-26 20:45:00,5.389793333,4.301390372155551,4.6808180652277125
2026-03-26 21:00:00,4.902116667,4.889342260355271,5.003145151310431
2026-03-26 21:15:00,6.281986667,4.16216943118311,4.167796248320725
2026-03-26 21:30:00,5.187393333,4.957986827317968,5.269636617828775
2026-03-26 21:45:00,5.360066667,4.422739310404597,4.226962054853575
2026-03-26 22:00:00,5.110003333,4.574236598256294,4.393945790763586
2026-03-26 22:15:00,5.328463333,4.379965190033525,4.23246217636564
2026-03-26 22:30:00,5.33218,4.855547609594114,4.335139500168449
2026-03-26 22:45:00,5.610463333,4.702516944111877,4.271496871994684
2026-03-26 23:00:00,5.601346667,5.048479106659011,4.538650358719817
2026-03-26 23:15:00,5.2278,4.9258706935132155,4.548055953511528
2026-03-26 23:30:00,5.012183333,4.779401013625586,4.427705261163986
2026-03-26 23:45:00,5.216313333,4.350458735293607,4.235864746409669
2026-03-27 00:00:00,5.015343333,4.4882764421497985,4.082075828420289
2026-03-27 00:15:00,4.87835,4.447530203407338,3.869879209118441
2026-03-27 00:30:00,4.568086667,4.324171188382836,3.783621574583176
2026-03-27 00:45:00,5.006166667,4.1572633367819005,3.705599288800038
2026-03-27 01:00:00,4.774163333,4.558840943044318,3.986861897661164
2026-03-27 01:15:00,4.40156,4.635102923742176,4.025072223394446
2026-03-27 01:30:00,4.465166667,4.170542391415671,3.765981773859626
2026-03-27 01:45:00,4.506583333,4.168862324448288,3.765981773859626
2026-03-27 02:00:00,4.42662,4.156157881002311,3.8182585189043916
2026-03-27 02:15:00,4.878833333,4.193875422846552,3.691130219342846
2026-03-27 02:30:00,4.6495,4.959232519753977,4.106592991143352
2026-03-27 02:45:00,4.643443333,4.463317947700282,3.878385273890663
2026-03-27 03:00:00,4.49884,4.61101317174188,3.902098358216511
2026-03-27 03:15:00,4.842426667,4.443449163756866,3.7148433036686943
2026-03-27 03:30:00,4.37625,4.985606489036603,3.9860223641540418
2026-03-27 03:45:00,4.973876667,4.023082565604179,3.642341274956748
2026-03-27 04:00:00,4.64027,4.589369193773887,3.9549809921549675
2026-03-27 04:15:00,4.914743333,3.896854576979851,3.736563555418706
2026-03-27 04:30:00,4.426773333,4.150794858305712,3.94049139444658
2026-03-27 04:45:00,4.842483333,3.716859765801161,3.7547683393796585
2026-03-27 05:00:00,5.054433333,4.310449362669663,4.057498664904933
2026-03-27 05:15:00,4.63054,4.431555110028968,4.057498664904933
2026-03-27 05:30:00,2.272553333,3.9402300675241495,3.9028891554441083
2026-03-27 05:45:00,1.265433333,1.9933075806357627,2.2057306814650652
2026-03-27 06:00:00,2.65502,1.758182242665133,1.6134668228512616
2026-03-27 06:15:00,4.652813333,2.8339312272152855,2.3234118574939147
2026-03-27 06:30:00,4.563486667,4.161045678801726,3.4679235092332217
2026-03-27 06:45:00,4.89787,4.126623969645804,3.3854224175317373
2026-03-27 07:00:00,4.47472,4.775729526998574,4.190262717887632
2026-03-27 07:15:00,4.749313333,4.23858703047508,3.797090820085642
2026-03-27 07:30:00,5.444036667,5.116161757379619,4.545548401251448
2026-03-27 07:45:00,7.790016667,5.434769893288165,5.006852002020837
2026-03-27 08:00:00,5.143446667,7.05230704452497,6.767982484007887
2026-03-27 08:15:00,5.112036667,4.626580328034017,4.45055826535474
2026-03-27 08:30:00,5.399186667,4.752181417053516,4.657947959769342
2026-03-27 08:45:00,5.673533333,4.886576670890204,5.039941178669034
2026-03-27 09:00:00,3.665213333,5.095902876418541,5.24434634645675
2026-03-27 09:15:00,2.683743333,3.5106265658706652,3.7516231803053457
2026-03-27 09:30:00,2.9744,2.808860426725442,2.906429985551932
2026-03-27 09:45:00,2.147013333,2.9905852332936456,3.3116746950674942
2026-03-27 10:00:00,3.326576667,2.0956439904683166,2.284543275071782
2026-03-27 10:15:00,2.309906667,2.7911958125544145,3.1678785942121945
2026-03-27 10:30:00,4.594543333,2.4761778460587824,2.232473103370428
2026-03-27 10:45:00,2.577076667,3.5556017036382737,3.835205486007065
2026-03-27 11:00:00,1.695803333,1.6674729279686573,2.357158313158596
2026-03-27 11:15:00,1.276336667,1.6058829327461792,1.765440681331584
2026-03-27 11:30:00,0.289620976,1.5123660762781728,1.8860169549717098
2026-03-27 11:45:00,3.145795062,2.7095193004476674,5.304210653362431
2026-03-27 12:00:00,12.27002,6.492393419827228,6.863179362094518
2026-03-27 12:15:00,9.039503333,11.025637564015728,11.1963291265338
2026-03-27 12:30:00,10.33961,10.008077274580872,10.476556436818184
2026-03-27 12:45:00,10.31372,10.028071806433749,10.695118333690449
2026-03-27 13:00:00,9.64884,8.616168380667407,9.21645233647308
2026-03-27 13:15:00,6.703883333,6.8166357795930805,8.014057334457096
2026-03-27 13:30:00,6.71761,5.681817543337108,6.428863163237435
2026-03-27 13:45:00,4.897573333,4.689040298423538,6.2518314501390915
2026-03-27 14:00:00,3.286873333,3.096942829268702,4.746992097116976
2026-03-27 14:15:00,1.762486667,2.5335302210698276,3.207227821967686
2026-03-27 14:30:00,1.533776667,1.5237252073098708,2.5857341635862277
2026-03-27 14:45:00,1.699856667,1.7043768390348646,1.926342329371116
2026-03-27 15:00:00,1.27469138,1.8297060380301549,2.096709203403572
2026-03-27 15:15:00,1.374956169,1.2160769641145093,1.6289696360725952
2026-03-27 15:30:00,0.531609568,1.3679379950702013,1.7254380736881911
2026-03-27 15:45:00,1.187657854,1.2630971227035732,1.7683092145579744
2026-03-27 16:00:00,0.675347996,1.1472921158818876,2.21201159691897
2026-03-27 16:15:00,0.726811296,1.3372153035380872,1.9813302285952332
2026-03-27 16:30:00,1.29944056,1.4193883867886783,2.037451949429507
2026-03-27 16:45:00,0.820586667,1.5634837542130855,1.69034248677136
2026-03-27 17:00:00,1.476103333,1.3581538450763846,1.426280049651716
2026-03-27 17:15:00,2.213146667,1.9958205279658818,1.9598005911735203
2026-03-27 17:30:00,3.433263333,2.135421088692241,2.1608553908078902
2026-03-27 17:45:00,3.07424,2.6320042910123798,3.0441768653864174
2026-03-27 18:00:00,2.962356667,2.499561787663039,2.9350941828082093
2026-03-27 18:15:00,0.912293333,1.7958972071268118,2.5381788886908105
2026-03-27 18:30:00,1.467676667,1.4570471256154627,1.9998332266974417
2026-03-27 18:45:00,1.026093333,1.4180835297053533,2.2275935594082212
2026-03-27 19:00:00,0.656666667,1.4163670189069915,2.0679473704563205
2026-03-27 19:15:00,1.13152,1.3432891497487491,1.7240278617610014
2026-03-27 19:30:00,1.616596667,1.528922853980136,1.7590700738028076
2026-03-27 19:45:00,2.005296667,2.054328783138329,2.0825507245418824
2026-03-27 20:00:00,2.296433333,2.2858791170335793,2.7011938511847196
2026-03-27 20:15:00,1.85213,2.5233727654138693,2.779583433101352
2026-03-27 20:30:00,1.576603333,2.2525946251924935,2.506615697938506
2026-03-27 20:45:00,1.817096667,2.2145233305349814,2.420669073747084
2026-03-27 21:00:00,1.975426667,2.810024829113806,2.4961837097614565
2026-03-27 21:15:00,2.23335,2.5628642982366703,2.595042109095151
2026-03-27 21:30:00,2.776963333,2.744673571652047,2.4656576671244985
2026-03-27 21:45:00,1.99482,3.0567696314586135,2.6705430510555495
2026-03-27 22:00:00,2.18691,2.066043908910204,2.221098194867982
2026-03-27 22:15:00,1.918783333,2.250522402163592,2.363037921318427
2026-03-27 22:30:00,1.96206,1.9116238045670568,2.1729696749903886
2026-03-27 22:45:00,1.70488,1.9240554683855298,2.1560083503886496
2026-03-27 23:00:00,1.300743333,1.7079652479562784,1.9576604468328285
2026-03-27 23:15:00,1.525223333,1.453491192263553,1.5901851962462432
2026-03-27 23:30:00,1.346593333,1.621780805313385,1.865384726788341
2026-03-27 23:45:00,1.667883333,1.5855679992339933,1.80359279285009
2026-03-28 00:00:00,1.17615,1.2942790621048732,1.9860649425911343
2026-03-28 00:15:00,1.170556667,1.186579451758405,1.4772517290445206
2026-03-28 00:30:00,1.343263333,1.1785112742621948,1.3889807776420826
2026-03-28 00:45:00,1.192083333,1.2694179696684533,1.5556969921354178
2026-03-28 01:00:00,1.163853333,1.0582622730545617,1.2453884941704663
2026-03-28 01:15:00,0.997043333,1.0578975693362682,1.1908411187162375
2026-03-28 01:30:00,1.394313333,1.065572660701789,1.4068263421163019
2026-03-28 01:45:00,1.014706667,1.434641257175993,1.9955478441303856
2026-03-28 02:00:00,1.10911,1.3092528054038843,1.5903225047724476
2026-03-28 02:15:00,1.01768,1.2619703154100204,1.5312125527739322
2026-03-28 02:30:00,1.15602,1.2028345369424986,1.2727781490569419
2026-03-28 02:45:00,1.179243333,1.0931552236285893,1.2718431280036335
2026-03-28 03:00:00,0.95943,1.1446571753083636,1.2718431280036335
2026-03-28 03:15:00,1.21257,1.1432372103936241,1.1678580000050216
2026-03-28 03:30:00,1.151946667,1.3262372785406955,1.4044647370016845
2026-03-28 03:45:00,1.13703,1.1720869575816177,1.324578940396516
2026-03-28 04:00:00,1.003806667,1.3621969534470144,1.3742480397904457
2026-03-28 04:15:00,0.989453333,1.2292279789981437,1.232207744123547
2026-03-28 04:30:00,1.132686667,1.13106597843287,1.200625015772823
2026-03-28 04:45:00,1.0911,1.1413825127957875,1.1914817362812173
2026-03-28 05:00:00,1.194543333,1.128235362275163,1.3050760464194862
2026-03-28 05:15:00,0.953636667,1.1334393162517191,1.3137014899416586
2026-03-28 05:30:00,1.107433333,0.9785573100929255,1.132701001312693
2026-03-28 05:45:00,1.207733333,1.1384322562584481,1.1920561778146832
2026-03-28 06:00:00,0.987926667,1.209005967501616,1.482781729088405
2026-03-28 06:15:00,1.064603333,1.0385482671306927,1.0783414852534243
2026-03-28 06:30:00,1.056223333,1.0574689408030673,1.1515108259247264
2026-03-28 06:45:00,1.099166667,1.093057734493996,1.1447127655112541
2026-03-28 07:00:00,1.027676667,1.2885203478904392,1.3695137855285997
2026-03-28 07:15:00,0.878316667,1.1928530590657782,1.2250862558840527
2026-03-28 07:30:00,2.86603,1.4573113530054318,1.3910140308935242
2026-03-28 07:45:00,3.529693333,2.280003415134434,2.578377396807017
2026-03-28 08:00:00,1.215023333,1.7537783665806799,2.4337224207459762
2026-03-28 08:15:00,1.51266,1.7324109291002414,2.1030947557753077
2026-03-28 08:30:00,0.83868,2.1093063249161585,2.2753423097962555
2026-03-28 08:45:00,1.942678002,1.9268430177164435,2.040532024450697
2026-03-28 09:00:00,4.932496667,2.56841976571052,2.391536381031974
2026-03-28 09:15:00,5.24298,4.105254943866976,4.440798328879075
2026-03-28 09:30:00,3.840313333,4.6828592352975145,4.892200020305772
2026-03-28 09:45:00,2.625566667,3.662945027073355,3.7147178311741573
2026-03-28 10:00:00,1.057486015,1.8726986628606894,2.1856834796187457
2026-03-28 10:15:00,0.000150117,0.9745338992990619,1.4421311341195422
2026-03-28 10:30:00,0.941463893,0.6890035202373558,1.350580187710851
2026-03-28 10:45:00,6.51053,2.6066394888799502,2.222966684084323
2026-03-28 11:00:00,7.352563333,7.010707001603734,6.679753139644149
2026-03-28 11:15:00,6.219133333,7.631572887192172,8.253543489001066
2026-03-28 11:30:00,7.472443333,6.578907822331124,5.9944327889205375
2026-03-28 11:45:00,7.358246667,6.88208189816834,6.556416852425528
2026-03-28 12:00:00,8.299326667,7.224683651253817,7.033413491071701
2026-03-28 12:15:00,6.833623333,8.63935334075973,8.385592351203718
2026-03-28 12:30:00,7.823113333,8.350867206869896,7.409480321023022
2026-03-28 12:45:00,6.56908,9.777164445229408,7.951346976371974
2026-03-28 13:00:00,8.402746667,6.988269991650751,6.459248917737336
2026-03-28 13:15:00,6.446766667,8.19466273438342,7.224946726005532
2026-03-28 13:30:00,6.81113,7.208173458233997,5.941606516883763
2026-03-28 13:45:00,7.308983333,6.531166466181422,6.2454314504680175
2026-03-28 14:00:00,6.5122,7.087478246778541,6.817305669201621
2026-03-28 14:15:00,4.532765145,5.76856837581919,5.492723796627393
2026-03-28 14:30:00,2.342783333,4.833351746041008,4.477559460635699
2026-03-28 14:45:00,0.603028242,2.705166121865082,2.8274962777113872
2026-03-28 15:00:00,0.579874566,1.215470649075985,1.9299360262230643
2026-03-28 15:15:00,1.189710755,1.5497157217689606,1.797271384034117
2026-03-28 15:30:00,0.726317119,2.1294854840113118,1.8514085128899826
2026-03-28 15:45:00,2.137176667,1.6387432461289757,1.4860249260366578
2026-03-28 16:00:00,0.991468322,2.5161053270498006,2.5571046144110956
2026-03-28 16:15:00,5.68813,2.0363769869931305,1.5211215902036035
2026-03-28 16:30:00,6.151253333,5.884258120474236,5.611997832360846
2026-03-28 16:45:00,6.053613333,6.105332364843446,5.971600633850999
2026-03-28 17:00:00,3.549350003,5.919391555121498,5.356340179442281
2026-03-28 17:15:00,5.502883333,5.322933221575959,3.8576609161853046
2026-03-28 17:30:00,4.526886667,6.218612136518241,5.627282387563883
2026-03-28 17:45:00,4.346826667,5.309427137229397,4.911016034793559
2026-03-28 18:00:00,6.010263333,5.318452128499055,4.452565605662404
2026-03-28 18:15:00,2.346691621,5.575865511983926,5.693986459288674
2026-03-28 18:30:00,2.643292242,3.2892665943829646,3.1354991381045028
2026-03-28 18:45:00,4.454336667,3.413494580610924,2.8823886666948355
2026-03-28 19:00:00,5.36609,4.652035271422927,4.605135837442847
2026-03-28 19:15:00,3.57403,5.098002605012224,4.822194754700123
2026-03-28 19:30:00,6.25677,4.247490487502702,3.78557870685574
2026-03-28 19:45:00,6.391273333,5.737736423871118,5.875688106084589
2026-03-28 20:00:00,6.711296667,5.247343583803895,5.620053796693763
2026-03-28 20:15:00,3.134983333,6.030800696434654,6.066911345211425
2026-03-28 20:30:00,2.486363333,3.2027090748314104,3.3877031724695787
2026-03-28 20:45:00,3.646346667,2.5765083607964603,2.6882209142889395
2026-03-28 21:00:00,3.43528,3.4156783318640693,3.6534215328117723
2026-03-28 21:15:00,2.214966667,3.03628429010314,3.058043154510389
2026-03-28 21:30:00,2.628983333,2.5710877669579766,2.436339913354681
2026-03-28 21:45:00,2.427016667,2.716259167786253,2.6264150123330983
2026-03-28 22:00:00,2.73082,2.479310795978783,2.3625074044736025
2026-03-28 22:15:00,2.42678,2.600764430758625,2.5440831593229323
2026-03-28 22:30:00,3.086493333,2.448107468250569,2.3660391750675953
2026-03-28 22:45:00,3.003613333,2.720515491045041,2.9050307455868754
2026-03-28 23:00:00,2.0918,2.7259741260284813,2.7586303163153296
2026-03-28 23:15:00,1.866173333,2.0171789910890494,2.202902903836952
2026-03-28 23:30:00,1.705603333,1.9115136688481775,1.8677967818874788
2026-03-28 23:45:00,1.63331,1.7997867705622317,1.7391289657885647
2026-03-29 00:00:00,1.57786,1.5279682815708948,1.7939432432186229
2026-03-29 00:15:00,2.388086667,1.5187974269228768,1.7172911237041197
2026-03-29 00:30:00,1.885343333,2.081717352614169,2.356068000508892
2026-03-29 00:45:00,1.604103333,1.7818595162674018,1.93792924709232
2026-03-29 01:00:00,1.245703333,1.474112751947647,1.690989357941164
2026-03-29 01:15:00,1.38035,1.275248723373346,1.3645516110120397
2026-03-29 01:30:00,1.3782,1.4696305440960287,1.5985629646685549
2026-03-29 01:45:00,1.347436667,1.334560102382042,1.497701999414023
2026-03-29 02:00:00,1.14408,1.3914362631907997,1.4869241705206988
2026-03-29 02:15:00,1.03637,1.2265936594259552,1.348594174748025
2026-03-29 02:30:00,1.107296667,1.1321557090584713,1.284902406878822
2026-03-29 02:45:00,1.194766667,1.2932328225675498,1.3966702340288324
2026-03-29 03:00:00,1.235696667,1.3418860462044082,1.3659515208778659
2026-03-29 03:15:00,1.376986667,1.4281041732606883,1.469740167059816
